name,ammen,title,condition,rating,reviewNum,location
"[제주/조천] 제주 조천에 위치한 천상의 화원, 브니엘하우스",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 수건 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 제주스러움 마당,"[제주/조천] 제주 조천에 위치한 천상의 화원, 브니엘하우스",6박,4.9,8.0,조천읍
[제주/한경] 예스러운 행복한 민박,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 세면도구 수건 헤어 드라이기 주방시설 전기포트 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 취사가능 실내 금연 특장점 제주스러움 마당 관리비 없음,[제주/한경] 예스러운 행복한 민박,29박,4.8,7.0,한경면
"[제주/애월] 비대면 완벽 가능한 프라이빗애월 풀(pool)빌라,전용 수영장있는 2층단독 주택",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 건조기 도어락 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 부엌 (공용) 식기 (그릇) 냉장고 여가시설 수영장 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당 관리비 없음,"[제주/애월] 비대면 완벽 가능한 프라이빗애월 풀(pool)빌라,전용 수영장있는 2층단독 주택",29박,4.5,4.0,애월읍
[제주/구좌] 덕천씨엘빌,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 세면도구 수건 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 제주스러움 마당,[제주/구좌] 덕천씨엘빌,29박,4.8,20.0,구좌읍
[제주/한경] 지니하우스,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 구급 상자 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 아침식사 대중교통 바다 근처 제주스러움 마당,[제주/한경] 지니하우스,6박,5.0,16.0,한경면
﻿[서귀포시] 내진설계로 지진에도 안전한 제주 푸른 바다를 담은 창이 아름다운 집,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 구급 상자 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 부엌 (공용) 식기 (그릇) 냉장고 주요정책 반려동물 가능 취사가능 실내 금연 특장점 대중교통 제주스러움,﻿[서귀포시] 내진설계로 지진에도 안전한 제주 푸른 바다를 담은 창이 아름다운 집,29박,4.8,7.0,신효로25번길
[서귀포시] 제주 바다와 베릿내오름이 보이는 중문 올레 하우스,생활시설 주차장 엘리베이터 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 수건 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 무료 헬스장 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움,[서귀포시] 제주 바다와 베릿내오름이 보이는 중문 올레 하우스,29박,4.8,15.0,천제연로178번길
[제주/조천] 함덕해수욕장이 보이는 모던형 고급 아파트 (유럽풍 전원살이),생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 무료 헬스장 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[제주/조천] 함덕해수욕장이 보이는 모던형 고급 아파트 (유럽풍 전원살이),29박,4.5,10.0,조천읍
"[서귀포시] 반려동물 동반가능, 제주 다온재",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 반려동물 가능 취사가능 실내 금연 특장점 마당 제주스러움,"[서귀포시] 반려동물 동반가능, 제주 다온재",14박,4.8,7.0,산성효자로114번길
[제주/한경] 느르왓,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 세면도구 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 부엌 (공용) 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[제주/한경] 느르왓,29박,4.9,8.0,한경면
[제주/한림] 호텔 한림항,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세면도구 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 부엌 (공용) 식기 (그릇) 냉장고 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처,[제주/한림] 호텔 한림항,29박,4.3,11.0,한림읍
[제주/구좌] 잔디마당이 있는 복층 올레민박펜션 / (구)까망집,생활시설 주차장 TV 에어컨 와이파이 세탁기 (개인) 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 여가시설 테라스 주요정책 실내 금연 특장점 마당,[제주/구좌] 잔디마당이 있는 복층 올레민박펜션 / (구)까망집,14박,0.0,0.0,구좌읍
[제주/애월] ★ 푸른우연하우스/ ★반려견 동반 환영★ 애월 중산간/넓은잔디마당,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 제주스러움 마당,[제주/애월] ★ 푸른우연하우스/ ★반려견 동반 환영★ 애월 중산간/넓은잔디마당,6박,4.9,12.0,애월읍
[제주/애월] 곽지해수욕장과 한담해변이 가까운 곳에 있는 제주 모아나 하우스,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 건조기 도어락 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 바다 근처 마당,[제주/애월] 곽지해수욕장과 한담해변이 가까운 곳에 있는 제주 모아나 하우스,14박,5.0,1.0,애월읍
[제주시] 도련 럭셔리 코코하우스,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 구급 상자 수건 다리미 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 부엌 (공용) 식기 (그릇) 냉장고 여가시설 테라스 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 휠체어 사용 가능,[제주시] 도련 럭셔리 코코하우스,29박,4.9,9.0,도련일동
[제주/애월] 애월 조용한 마을에서 프라이빗한 제주살이 가능한 독채,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 건조기 도어락 세면도구 수건 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 수영장 바비큐 테라스 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 제주스러움 마당,[제주/애월] 애월 조용한 마을에서 프라이빗한 제주살이 가능한 독채,29박,4.7,6.0,애월읍
[제주/한경] 수월이와 당산이,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 수건 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 수영장 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 바다 근처 제주스러움 마당,[제주/한경] 수월이와 당산이,29박,4.4,5.0,한경면
[제주/구좌] 캠프 해리,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 수건 헤어 드라이기 욕조 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 반려동물 키움 마당 관리비 없음,[제주/구좌] 캠프 해리,29박,0.0,0.0,구좌읍
[제주/한림] 특가!! 환상적인 오션뷰! 석양이 아름다워 신도 쉬었다가 가는 쉼터 마므레,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[제주/한림] 특가!! 환상적인 오션뷰! 석양이 아름다워 신도 쉬었다가 가는 쉼터 마므레,29박,4.4,3.0,한림읍 귀덕11길
[제주/조천] 스위스마을 로제,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 도어락 세면도구 수건 헤어 드라이기 세탁기 (공용) 세탁기 (개인) 건조기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처,[제주/조천] 스위스마을 로제,6박,4.9,7.0,조천읍
"[제주/한림] 두모담 하우스/돌담정원, 바다, 오름 뷰/최고 감성독채/텃밭, 돌담산책로, 비양도 뷰",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,"[제주/한림] 두모담 하우스/돌담정원, 바다, 오름 뷰/최고 감성독채/텃밭, 돌담산책로, 비양도 뷰",6박,5.0,6.0,한림읍
[서귀포/안덕] 제주 그리움 동광,생활시설 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 주차장 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 제주스러움 마당,[서귀포/안덕] 제주 그리움 동광,29박,5.0,1.0,안덕면
[제주/애월] 제주 속 가성비 리조트 ,생활시설 주차장 엘리베이터 TV 에어컨 와이파이 구급 상자 수건 헤어 드라이기 세탁기 (공용) 주방시설 전자레인지 냉장고 식기 (그릇) 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 특장점 아침식사 제주스러움 휠체어 사용 가능 마당,,,,,
[제주/애월] 무수천의 아침을 여는 곳. 마운틴뷰가 아름다운 황금알,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 건조기 세면도구 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 제주스러움 마당,[제주/애월] 무수천의 아침을 여는 곳. 마운틴뷰가 아름다운 황금알,6박,5.0,13.0,애월읍
"[서귀포/안덕] 제주지오바니, 한라산 아래 첫 마을 잔디마당 신축독채",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 건조기 도어락 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 제주스러움 마당,"[서귀포/안덕] 제주지오바니, 한라산 아래 첫 마을 잔디마당 신축독채",29박,5.0,4.0,안덕면
"가족방[서귀포/성산] 제주안안민박, 신양리해수욕장300m, 성산일출봉&섭지코지",생활시설 주차장 에어컨 와이파이 건조기 도어락 세면도구 수건 다리미 헤어 드라이기 세탁기 (공용) TV 케이블 TV 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당 관리비 없음,"가족방[서귀포/성산] 제주안안민박, 신양리해수욕장300m, 성산일출봉&섭지코지",14박,0.0,0.0,성산읍
[제주/구좌] 구좌읍 한동가름 타운하우스 / 노을view가 멋스러운 단독주택,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 구급 상자 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[제주/구좌] 구좌읍 한동가름 타운하우스 / 노을view가 멋스러운 단독주택,14박,5.0,2.0,구좌읍
[제주/조천] 스위스마을 208동,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 도어락 세면도구 구급 상자 수건 헤어 드라이기 세탁기 (개인) 건조기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 주요정책 취사가능 실내 금연 특장점 제주스러움,[제주/조천] 스위스마을 208동,14박,5.0,2.0,조천읍
"[제주/조천] 사려니 숲길과 삼다수 숲길 한가운데, 제주의 아름다운 숲을 담은 피카소",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 도어락 세면도구 수건 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 수영장 바비큐 테라스 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 대중교통 제주스러움 마당,"[제주/조천] 사려니 숲길과 삼다수 숲길 한가운데, 제주의 아름다운 숲을 담은 피카소",6박,4.0,6.0,조천읍
[제주/애월] 푸른바다와 가까이 있는 신축 숙소 '더포레',생활시설 TV 에어컨 와이파이 세탁기 (개인) 건조기 주차장 엘리베이터 도어락 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 바다 근처 관리비 없음,[제주/애월] 푸른바다와 가까이 있는 신축 숙소 '더포레',29박,5.0,1.0,애월읍
[서귀포시] 제주 중문 오션클라우드,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 무료 헬스장 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움,[서귀포시] 제주 중문 오션클라우드,29박,5.0,5.0,천제연로178번길
[제주시] 이호해수욕장 근처 댕댕이 동반 가능한 원룸,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 부엌 (공용) 식기 (그릇) 냉장고 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[제주시] 이호해수욕장 근처 댕댕이 동반 가능한 원룸,29박,4.5,2.0,이호동
"[제주시/구좌읍] 올레21길 해안 가까운 신축 숙소, 아주하우스",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 반려동물 가능 실내 금연 특장점 대중교통 바다 근처 휠체어 사용 가능 반려동물 키움 마당,"[제주시/구좌읍] 올레21길 해안 가까운 신축 숙소, 아주하우스",29박,4.0,4.0,구좌읍
[제주시] *반려견 입실 가능!* 연동 코코하우스,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 도어락 세면도구 수건 다리미 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 부엌 (공용) 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 대중교통 제주스러움 휠체어 사용 가능 마당 관리비 없음,[제주시] *반려견 입실 가능!* 연동 코코하우스,6박,4.3,4.0,연오로
[서귀포시]  바로 앞 아름다운 해안도로가 펼쳐지는 제주하다,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 세면도구 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[서귀포시]  바로 앞 아름다운 해안도로가 펼쳐지는 제주하다,14박,4.5,2.0,표선면
[제주/조천] 오션뷰&마운틴뷰(더블뷰)갓성비,생활시설 주차장 엘리베이터 TV 에어컨 와이파이 도어락 헤어 드라이기 주방시설 전기포트 전자레인지 식기 (그릇) 냉장고 주요정책 실내 금연 특장점 바다 근처,[제주/조천] 오션뷰&마운틴뷰(더블뷰)갓성비,29박,5.0,1.0,신북로
[제주/조천] 10걸음만 나가면 바닷가 /풀옵션 건조기 몸만들어오세요~/ 인프라좋은 제주를담은 신촌블루스2호낚시가능,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 건조기 도어락 수건 헤어 드라이기 세면도구 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 바비큐 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 관리비 없음 마당,[제주/조천] 10걸음만 나가면 바닷가 /풀옵션 건조기 몸만들어오세요~/ 인프라좋은 제주를담은 신촌블루스2호낚시가능,14박,4.5,2.0,조천읍
[서귀포시] 도시와 농촌이 함께한 낭만적인 신규숙소 '제주 나드리',생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 수건 다리미 헤어 드라이기 세면도구 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움,[서귀포시] 도시와 농촌이 함께한 낭만적인 신규숙소 '제주 나드리',14박,5.0,3.0,도순남로
[제주/제주시] 침대에 누워 창문 가득 펼쳐진 바다 #제주통창오션뷰 #파도 'House',생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 반려동물 키움 대중교통 바다 근처 제주스러움 휠체어 사용 가능,[제주/제주시] 침대에 누워 창문 가득 펼쳐진 바다 #제주통창오션뷰 #파도 'House',29박,5.0,1.0,도두동
[제주/애월] 로에스힐,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 구급 상자 수건 다리미 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 수영장 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[제주/애월] 로에스힐,14박,5.0,1.0,애월읍
[제주/조천] 제주도 조천 황토 House,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 건조기 도어락 세면도구 구급 상자 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 주요정책 가족/ 어린이환영 실내 금연 특장점 대중교통 제주스러움 마당,[제주/조천] 제주도 조천 황토 House,14박,4.3,7.0,조천읍
[제주/한림] 한라산과 오션뷰 으뜸원,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 도어락 세면도구 구급 상자 수건 헤어 드라이기 주방시설 전기포트 전자레인지 식기 (그릇) 냉장고 밥솥 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 휠체어 사용 가능,[제주/한림] 한라산과 오션뷰 으뜸원,14박,4.3,10.0,한림읍
[제주/구좌] 하도와,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 건조기 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움,[제주/구좌] 하도와,29박,5.0,4.0,구좌읍
[서귀포시] 제주 오션뷰 Spielraum(play area) for only me,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 냉장고 여가시설 무료 헬스장 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처,[서귀포시] 제주 오션뷰 Spielraum(play area) for only me,29박,4.8,4.0,천제연로178번길
[제주/한림] #부띠끄 스테이 #애견동반 가능(일부) #협재해수욕장 1분거리 #가성비 #1층 스시 식당 'gallery12',생활시설 주차장 TV 케이블 TV 에어컨 와이파이 도어락 헤어 드라이기 세탁기 (공용) 세탁기 (개인) 욕조 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 취사가능 실내 금연 반려동물 가능 특장점 대중교통 바다 근처 제주스러움 마당,[제주/한림] #부띠끄 스테이 #애견동반 가능(일부) #협재해수욕장 1분거리 #가성비 #1층 스시 식당 'gallery12',29박,4.3,157.0,한림읍
[서귀포시] 제주화펜션,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 욕조 세탁기 (개인) 건조기 도어락 세면도구 구급 상자 수건 다리미 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 수영장 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 휠체어 사용 가능 마당 관리비 없음,[서귀포시] 제주화펜션,29박,5.0,1.0,516로277번길
[제주/애월] 코지하우스앤투어,생활시설 주차장 TV 에어컨 와이파이 수건 헤어 드라이기 세탁기 (공용) 케이블 TV 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 수영장 테라스 주요정책 실내 금연 취사가능 특장점 대중교통 바다 근처,[제주/애월] 코지하우스앤투어,6박,4.8,61.0,애월읍
"[서귀포/성산] 청정 제주 동부를 정원에 한 가득 담은 낭만 명소, kia ora",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세면도구 구급 상자 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 반려동물 가능 취사가능 실내 금연 특장점 바다 근처 제주스러움 마당,"[서귀포/성산] 청정 제주 동부를 정원에 한 가득 담은 낭만 명소, kia ora",6박,5.0,2.0,성산읍
[제주/구좌] 철없는펜션 - 비자림 근처 청정지역에 위치한 조용한 숙소,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 바다 근처 제주스러움 마당,[제주/구좌] 철없는펜션 - 비자림 근처 청정지역에 위치한 조용한 숙소,6박,5.0,58.0,구좌읍
[친환경 숙소] [제주/한림] #단독 독채 #테라스 #해먹 #논밭뷰 #옥상단상 '설레임',생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 수건 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 바다 근처 제주스러움 마당,[친환경 숙소] [제주/한림] #단독 독채 #테라스 #해먹 #논밭뷰 #옥상단상 '설레임',6박,4.5,13.0,한림읍
[제주/한림] 전 객실 독채 ♥ 제주의 자연과 함께하는 편안하고 프라이빗한 펜션,생활시설 주차장 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 수건 헤어 드라이기 TV 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 제주스러움 마당,[제주/한림] 전 객실 독채 ♥ 제주의 자연과 함께하는 편안하고 프라이빗한 펜션,6박,4.8,14.0,한림읍
[제주/애월] #애월바다앞 #넓은잔디마당 #깔끔한시설 #애월해안도로 'THE애월 펜션',생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 부엌 (공용) 냉장고 주요정책 실내 금연 특장점 대중교통 바다 근처 휠체어 사용 가능 마당 제주스러움,[제주/애월] #애월바다앞 #넓은잔디마당 #깔끔한시설 #애월해안도로 'THE애월 펜션',29박,4.9,18.0,애월읍
[제주/애월] 유티에스빌리지,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세면도구 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 반려동물 가능 취사가능 실내 금연 특장점 제주스러움 관리비 없음 마당,[제주/애월] 유티에스빌리지,29박,4.0,45.0,애월읍
[제주시] 애월바다를 품은 곽지해수욕장 신축펜션 팀버하우스,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세면도구 구급 상자 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 반려동물 가능 특장점 대중교통 바다 근처 제주스러움 마당,[제주시] 애월바다를 품은 곽지해수욕장 신축펜션 팀버하우스,6박,4.9,46.0,애월읍
[제주시] 신제주 시내 중앙에 위치한 제주 센트럴파크 레지던스,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 식기 (그릇) 냉장고 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통,[제주시] 신제주 시내 중앙에 위치한 제주 센트럴파크 레지던스,6박,4.7,26.0,신대로12길
[제주/애월] 깔끔하고 편안한 바다뷰 제이빌,생활시설 주차장 엘리베이터 TV 에어컨 와이파이 세탁기 (개인) 도어락 수건 헤어 드라이기 케이블 TV 세면도구 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처,[제주/애월] 깔끔하고 편안한 바다뷰 제이빌,29박,4.8,69.0,애월읍
[제주/애월] #애월해안도로 #노을맛집 #루프탑 #파티룸 #서쪽 제주의 바다와 하늘을 품은 아미고 게스트하우스,생활시설 주차장 에어컨 와이파이 건조기 도어락 세면도구 구급 상자 수건 헤어 드라이기 세탁기 (공용) 주방시설 전자레인지 부엌 (공용) 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 반려동물 가능 취사가능 실내 금연 특장점 아침식사 대중교통 바다 근처 제주스러움 마당 관리비 없음,[제주/애월] #애월해안도로 #노을맛집 #루프탑 #파티룸 #서쪽 제주의 바다와 하늘을 품은 아미고 게스트하우스,6박,5.0,4.0,애월읍
