0,1,2,3
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"한 달 살기를 했습니다. 제주도의 바다, 오름, 숲 모든 곳이 좋았지만 숙소가 가장 좋았다고 할 만큼 최고였어요. 조용하고 아늑하고 깨끗하고 바로 뒤에 있는 알밤오름 덕분에 얼마나 시원하고, 공기가 좋던지요. 침대도 편하고, 이불이 좋아서 잠도 푹 잘 수 있었고요. 숙소 사장님이 선식과 약초를 다린 물도 주시고 부족한 것 없이 마음 써주신 덕분에 몸과 마음이 힐링이 되었어요. 무엇보다 아이들이 즐겁게 지낼 수 있도록 편하게 대해주셨어요. 사장님과 함께했던 시간이 모두 감사했습니다. 그토록 좋은 제주도에 정 많으시고, 따뜻한 사장님이 계셔서 제주가 더 그립네요.",2021년 9월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,한달동안 세 식구 편하게 잘지내다 갑니다. 화려한 숙소는 아니지만 내 집처럼 불편함이 하나도 없었어요. 숙소관리를 워낙에 잘하주셔서 깨끗하고 아침마다 산 속의 기운도 느낄 수 있었습니다. 또 코로나19라서 이것저것 걱정고 많았는데 독채라서 맘편하게 지낼 수 있었습니다. 함덕 신흥 월정리 김녕해수욕장  비자림 사려니... 그리고 동부권에 있는 관광지도 너무 가깝고..근처에 상춘재 까망고띠 방주할머니  맛집도 있어서 편리했습니다. 다음에 기회가 되면 꼭 다시 다고 싶네요 고맙습니다. ,2021년 8월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,편안히 잘지네다가 갑니다. 숙소도 아주 편안했지만 주변 환경 깨끗하고 사장님도 친절하여 불편함이 없었습니다.주변이 깨끗해서인지한여름인데 모기가 아예 없었다는건안비밀 ㅎ제주에서 숙소 고민하시는분들께강추합니다^^,2021년 8월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,14박 15일 일정으로 계획을 세워 언니와 남동생과 함께 시작했던 제주살이는 아주 좋은 숙소에서 머무를 수 있어서 좋았습니다. 우리는 나이가 70대 이어서 걱정을 좀 했습니다.그런데 깨끗하고 조용한 곳이었고 숙소 주변에 놓여진 분재(화분)에서는 안정되고 정갈한 나무손질을 하는 주인아저씨의 부지런함이 느껴졌습니다.  텃밭에서 상추도 뜯어서 주시고 가마솥에서 돼지고기도 삶아 주셔서 맛있게 먹을 수 있었답니다. 또한 인품도 넉넉하시고 항상 자상하게 도움을 주셔서 아주 편안하게 지낼수 있었습니다. 또한 약초달인 물을 많이 주셔서 집에 오는 날 까지 마실수 있어서 좋았습니다. 다음에 또 제주에 갈 기회가 되면 다시 갈것입니다. ,2021년 8월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,건조대가 커서 빨래를 넉넉히 널 수 있었어요.헤어드라이기도 커서 아이들 머리 말리기 편했습니다.청소기와 세탁기가 공용이었지만 사용하는데 크게 불편함 없었어요~ 세탁기는 세탁실에 3개 있었습니다.바베큐장에서 사장님이 전과 고기도 챙겨주시고 게스트 하우스 같은 느낌이었어요~ 감사히 잘 먹었습니다^^일정이 변경되어 급히 떠나게 되었지만 편하게 잘 있다가 왔습니다. ,2021년 8월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,도착하자마자 바닥 청소부터 하는편인데 걸레질 했을때 바닥이 깨끗한 편이였고 습한 제주에서.. 화장실에 곰팡이 없이 청결한편이였어요. 지은지 5년되었다는데 사장님께서 관리를 잘하신듯 하였습니다.화장실엔 애터미 치약 칫솔과 샴푸 컨디셔너 손세정제가 있고 바디클렌져만 가져오면 되더라구요 .. 애터미 제품 좋네요 ㅎㅎ침구도 새하얗고 쾌적하니 좋았습니다.공용 세탁실도 있고 바베큐장도 있어요.저희는 개인 캠핑 장비가 있어 사장님께 토치만ㅊ빌리고 마당에서 바베큐 셀프로 했어요. 조경도 예쁘고 중산간이라 시원하고 나무냄새 나고 좋았어요 .특히 숙소 주변이 좋은 냄새가 많이 나서 열흘 묵는동안 조용히 쉬면서 모든게 만족스러웠습니다. ,2021년 8월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,보름살기동안 딸하고 아주 편안한 시간 보냈어요! 사장님이 우리딸이랑 놀아주기도 하셨고요! 진짜 집처럼 편안했습니다! 방도 아늑하고 잠도 잘왔구요! 추천합니다진짜! ,2021년 6월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,동생과 3주살이 했어요..제주도에서 좋은 추억만들었어요..관리하시는 사장님 진심 부지런하시구요.깨끗마게  관리 하시더군요.고사리타기 체험으로 눈으로 보는 자연에서 만져보는 자연을 느끼고 왔네요..별거아닌것 같으나 저에게는 참 좋은 추억이네요..감사합니다..내년에  또 갈께요..,2021년 6월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"집앞에 1가구 1주차로 되어있어서 주차하기에 너무 편했고, 집도 깨끗해서 편하게 쉬다왔습니다주인분이 너무 친절히 잘해주셨고, 제주 고사리도 많이 챙겨주셨고 무릎에 좋은 우슬 내린물도 넉넉히 주셔서 잘마셨습니다저흰 일주일 머물렀는데 별도의 보증금도 받지 않으셨습니다 ^^",2021년 5월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"제주도에 2달살기 하면서 온 3번째 숙소.일주동안 지내면서 너무 편하게 있어어요.첫날부터 약물과 넉넉한 수건, 따뜻한방까지.중간에 고사리 주셔서 가마솥에서 사장님이랑 육개장도 맛있게 끊여서 막었습니다. 그리고 가기전날에 솥뚜껑 부침개에 오겹살까지 사장님 덕분에 너무너무 편하게 지내다 갑니다 . 디시 제주도에 내려오면 꼭 다시 오고싶어요~",2021년 5월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,집이 너무 이쁘고 비오든 날씨가 좋든 다 뷰가 이뻤어요 그리고 주인분께서 너무 친절하시고 다 잘해주셔서 너무 감사했어요 또 엄청 친절하세요 ! 다음에 또 여기 하고 싶어져요 ㅎㅎ,2021년 5월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,6박7일동안 편히쉬다 갑니다. 펜션사장님께서 도착하자마자 약초물도 주시고 귀한 고사리도 주셔서 맛있게 볶아먹었고요ㅎ뚜벅이로 온거라 처음엔 교통편이 익숙치않았지만 적응하니 느리게 걷는 생활도 더없이 좋았어요. 산밑에 자리잡은 펜션이라 아침공기 더없이 상쾌해서 좋았습니다.다음에 기회되면 다시오겠습니다.감사합니다.,2021년 5월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"조용한 것을 좋아하는 저는 알밤오름 펜션에 폭~ 반했어요. 템플 스테이도 해봤지만, 여기보다 고요하지는 않았어요^^버스정류장에서 달빛도 없는 밤에 혼자 걸어올 때 무서웠던 것 빼고는 다 좋았어요.특히, 주인아저씨 인심이 너무 좋아서 몸과 마음 힐링하고 제자리로 돌아갑니다. 다음에 또 올께요, 건강하게 잘 지내세요~",2021년 5월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"숙소가 워낙 많고 선택하기 넘 힘들었는데 여기 선택한게 행운이였던것 같아요. 사장님께서 넘 친절하시고 잘해주셔서 한달동안 편히 지내다왔어요.그리고 저에겐 생소했던 개다래, 구지뽕뿌리로 물을 끓여서 숙소에 지내신분들 챙겨주시고 또 고사리철이라 고사리 체험도 해보고 진짜 잊지못할 추억 한가득 안고 왔네요^^ 진짜 여기 선택하시면 후회 안하실듯.숙소 바로 뒤가 알밤오름이라 공기도 좋고 새소리도 듣기 좋고 ㅋ 집에 오니 차소리만 들리고 공기도 탁하고 확실히 차이나는 현실이네요 ㅜ.ㅜ또 숙소 가까운곳에 가볼만한곳들도 많아서 좋았어요.퇴실하는데 사장님께서 혹시나 내년 봄에 여기 지나가다 들리면 고사리챙겨주신다고 하시는 말씀에 마음이 찡~~~말씀만으로 감사하드라구요~~ 아쉬움을 뒤로하고 이젠 일상으로 ㅜ.ㅜ ",2021년 4월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"네~한달 동안 부모님이 펜션에 계셨는데..벌써 한달이 후딱 지나가 버렸다고 너무너무 아쉬워하시네요. 내 집이 아닌 낯선 곳에서 어떻게 지내야 하는 걱정 반 두려운 반을 가지고 제주도로 내려 가셨는데..제주도에서 정말 너무 재미있고 즐거운 시간을 보내셨다고 하네요. 우선 숙소가 정말 깨끗하고 사장님이 마음씨가 너무 좋으시고 부지런 하셔서 항상 이것저것 챙겨 주셨답니다. 그래서 인지 저희 아빠랑은 하루만에 정말 절친(?!)이 되셨는지 영상통화 할때 마다 사장님이랑 같이 곗더라고요ㅎㅎ 또, 숙소에서 지내는 다른 동에 지내는 분들과도 같이 교류도 있고, 숙소 주변에 오름도 있고 산책할 곳도 많고, 숙소 앞에는 유채꽃이 활짝 피어 있고 뒤에는 산과 나무로 깨끗한 공기는 옵션으로 매일 기분 좋은 아침을 맞이 하셨다고 하네요. 사실 부모님이 불면증으로 고생하셔서 제주도를 내려가셨는데.. 그래도 서울에서 계실때보다 마음도 편하고 잠도 좀 주무셔서 너무 다행이라고 생각해요. 더 계시고 싶은데..아쉽게도 숙소가 이미 다 예약이 되어 있고 해서 내일이면 서울에 다시 오셔야 한다고 엄청 아쉬어 하시네요. 이번 여름에도 제주도로 또 가실 생각을 하시네요^^ 제가 지내진 안았지만 저희 부모님이 좀 깐깐(?!)하신 분들이 맘에 쏙쏙 드실 정도면 말 다했죠~ 뭐!! 사장님도 좋고 숙소도 좋고 다 좋아서 내려 오기 싫다고 하셨어요. 정말 너무너무너무너무너너너너무 만만족입니다!! 감사합니다~",2021년 4월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,아주 편안하고 불편함 없이 잘 지냈어요 혹시 담에도 제주에 올 기회가 있다면미스터멘션을 이용하도록 할게요 앞으로도 미스터멘션의 무궁한 발전을기원합니다 감사합니다 ,2021년 4월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,일주일동안 아이들과 맘편하게 지내다갑니다. 서울에서의 층간소음에서 벗어나 맘껏 뛰어놀고 갈수있어 너무 만족합니다.사장님께서 사소한것 하나하나 챙겨주시고  필요한게있으면 바로바로 준비해주셔서 불편한줄모르고 지냈습니다.다음에 제주에올때도 부탁드려요 ,2021년 3월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,한달동안 머무는동안  즐거웠습니다. 글쎄 어제 처음으로 제주도밤하늘을 올려다 보았는데 글쎄 별이총총하지 뭐예요 시골집에 온것같은 프근한곳이었습니다 사장님도 너무 친절하시고 다음에 기회되면 다시 오고 싶습니다 ,2021년 1월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"공기좋고. 사장님인심 후한곳. 에서. 한달 있었어요. 단점은 와이파이. 안돼서 노트북 까지 써야 하는 저로선  제주에서만 5일권 리필, 관광지에선 제주프리와이파이 다운받아 활용했고. 장점은. 겨울인데 따뜻한  온돌에서. 춥지 않게 잘 지내고. 왔어요 ",2021년 1월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,쉬어가기 정말 좋은 숙소였습니다. 독채라는 점이 가장 좋았고 공기도 좋고 조용한 곳이었어요. 주차할 곳도 각 숙소별로 있었구요. 주인분도 친절하셨습니다.^^ 기회되면 내년 겨울에도 오고 싶어요~ㅎㅎ,2020년 12월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,알밤오름이 뒤에 위치해 있어서 공기가맑고 또 주변이 조용하고 깨끗해서편안하게 잘 머무르다 갑니다~불편함없이 친절하게 신경 써 주시고약초물도 입소하는  날부터 챙겨주시고귤까지 먹을 수 있게 챙겨놓으셔서마음이 훈훈해짐을 느꼈습니다.덕분에 기억에 남는 여행이 되었습니다~^^,2020년 12월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,일주일 살기를 했는데  주인아저씨가 넝수 친절하시고 좋으셨어요 편하게 잘 쉬었다 갑니다건강에  좋은 약초물도  농사지으신 귤도 몸에좋은 차도 엄청챙겨주시고  불편함없이 잘 지내다 갑니다담에도 다시올 뜻이 있어요,2020년 12월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,한달살이하러제주도에 입성하면서 많이알아본 숙소중에  드디어찿아낸 알밤오름하우스 제맘에 쏙드는 공기좋고 아늑한 공간이었습니다  사장님도너무좋으시고  건강에좋은 약물도 계속주시고  건강에좋다며 개다래술도상황버섯술도 주시고  너무감동이었습니다 건강잘돌보교 힐딩하다갑니다 정말고맙습니다 또올께요~~~~^^^사장님,2020년 12월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"큰맘 먹고 2주 휴가를 내서  제주도2주 살기를 했습니다.  생각한것 보다 열배는 더 좋았어요  숙소도 중산간로로 정해서 더 자연속에서 힐링하는  행복한 시간을 보냈습니다.   이제 한달살기, 1년살기를 꿈꾸게 되었습니다.",2020년 12월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,11월 2일 부터 4주간 머물렀습니다. 조용하고 깨끗한 공기로  힐링이 된 4주 였습니다.  숙소가 조용하고 한적하여 생각하고 정리하는 시간이 되어 개인적으로 좋은 시간 보냈습니다. 친절한 사장님이 매주 좋은 약초 다린물과 건강에 좋은 약초들을 주셔서 정말 감사하게 잘 먹고 쉬다 갑니다. 숙소는 깨끗하고 조용합니다. 주방에도 필요한 식기와 큰 냉장고 그리고 전자렌지까지 완비되어 가볍게 오셔서 쉬다가 갈 수 있는 곳입니다.  친절한 사장님 덕분에 잘 쉬다 갑니다. 감사합니다.,2020년 11월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,무엇보다 숙소 주변이 너무 조용해서 좋았어요 안그래도 머리가 너무 복잡해서 조용한 곳을 원했는데 너무 만족스럽더라구요 차도 많이 다니지 않아서 공기도 좋았어요!!그리고 근처에 오름들이 많아서 저는 산행을 좀 많이 다녀온 것 같습니다!한라산 성판악 까지 차량으로 20분거리!주위 편의시설을 차량으로 이동해야한다는 점이 살짝 아쉬웠지만 정말 숙소에서 가만히 쉬면서 힐링하기에는 여기만한 곳이 없다고 생각해요!,2020년 11월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,파란하늘이 높고 예쁜 10월에 제주살이 반달살고  온 사람입니다~~처음도착부터 사장님께서  환한미소로  따뜻이  맞아주셔서  숙소를 여기에 잘 결정했구나  생각했는데 ~~~역시나~~머무는 동안에 몸에좋다는 약초물과 한라산에 서 채취하셔  상황버섯 담금주며 일일이   팬션 문앞에 두고  가시고 가족방문때 준비되어 있는 야외 삼겹살파티를 도와 주셔서 한층 분위기가 업되었답니다.주변 환경도 조용하고  숙소시설 내부도 깨끗하고  주변관광지 방문도  지리적으로 편리하고 넘 좋은 것 만 떠오르네요~~사장님 건강하셔요 내년 봄에는 좀더 긴 시간을  준비하여  고사리도 채취하고 좋은 추억 만드렵니다~~,2020년 10월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,이주동안 아이랑 잘지내다갑니다  구지뽕 물이랑 직접 담그신 몸에 좋은 음료들은 챙겨서 가져갑니다^^무거운 짐도 들어주시고 옮겨주시고 감사했습니다,2020년 10월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"오래전부터 꿈꿔왔던 제주살이를 한라산 중산간에 있는 '오름이 품은 하우스'에서 보낼수있어서 정말 행복했습니다. 걱정반 기대반으로 숙소에 도착했는데... 공기맑고 조용한 곳에 위치해 있고, 숙소 내부와 주변환경이 너무 깨끗하고, 무엇보다 독립된 공간의 편안한 개별독채가 정말 좋았어요.(주차도 각자 숙소앞에 할수있고, 2~3일마다 약초물까지 챙겨주시는 친절한 사장님도 너무 고마웠고...) 아무튼 행복한 시간을 보낸 '오름이 품은 하우스'  잊지않겠습니다. 감사합니다~^^",2020년 10월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"11일간 머물렀습니다. 무엇보다 공기가 너무 맑고, 조용해요. 도시에서 찌든사람에게 더할나위없는 힐링이었습니다. 밤에 창을 열고 있으면 귀뚜라미 소리에 저절로 웃음이 나지요. 숙소 안 침구및 집기도 깔끔해서 집에서 생활하는 것 같았습니다. 사장님께는 참 친절하시고, 개다래물, 둥굴레물 등을 주셔서 참 맛있게 먹었습니다. 그리고, 고사리 주셔서 고맙습니다. 마침 육개장이 있었는데 넣어서 너무 맛있었어요. 아이들이 집에 돌아기기 싫다고 더 머물고 싶다고 할 정도네요. 올해 휴가는 성공한 것 같습니다. 사장님 건강하세요. ^^",2020년 9월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,일주일간이었지만..편안하게 보내고 왔습니다~~넓은집을 얻진 않았지만 아늑하고 깨끗해서 생활하기에 불편함은 전혀 없었던거 같아요~말그대로 전원일기라는 수식어가 딱 어울릴정도로 자연이 가까운곳에 있어서 좋았습니다^^,2020년 9월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,15일 묵었는데 사장님도 너무친절하시고 외곽이라그런지 시골집에서 힐링하는 느낌이었습니다. 공기가 좋고 자연도좋아서그런지 반딧불이도 보았네요. 다른분들께서도 여기서 지내시면 후회하지않을겁니다. 강추!,2020년 9월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,에어컨도 잘되고 온수도 잘 나왔어요. 산쪽이라 그런지 밤에 별이 정말 잘보여서 좋았어요. 도시에서는 느낄 수 없는 감성이 있네요. 그리고 밤에 사슴벌레랑 매미도 잡아서 애들이 굉장히 좋아하더라구요. 근데 마트 및 편의점을 갈려면 차른 타고 나가야 하는것들이 좀 불편 했어요. 그 외에는 만족했습니다. 다음에 또 갈라구요,2020년 8월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,30여년의 직장생활을 퇴직하고 가족과함께 떠나온 장기간 휴가가 저와 가족에게는정말 꿈같은 생활이었 습니다-특히 친절한 호스트님의 따뜻한 배려로불편함이 없었고 텃밭의 고추도 직접 따서먹는 기회를주어 더없이 좋았습니다더욱 즐거웠던 것은 비온 다음날 운무가마당까지 내려와 거의 환상적인 체험을하게됨을 잊을수가 없을것 입니다다음에 꼭 다시오고 싶습니다감사합니다~~~,2020년 7월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"3일 숙박 하는 동안 너무 편하게 지내다 왔어요.약초물도 가져다 주시고 밑반찬 및  반찬해서 먹으라고계란 고사리 오징어도 주셔서 남편이 직접요리해서 맛있게 먹었답니다. 주위에 산책 할 수 있는 사려니숲길,  산굼부리, 비자림 유명한 산책길도 20분 내외로 가깝구요. 시간되시면 절물오름, 붉은오름, 알밤오름 가벼운등산 코스 많아서 좋았어요.  가을에 단풍 지면 또 오고 싶네요.",2020년 7월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"5월28일 부터 6월 8일까지 10박 11일 106호에서제주 살이를 하고 왔습니다.첫날 입방식에 약초물 3통 산나물 반찬등  선물도 받고 이틀에는 바베큐파티까지 이러다 너무 친해지는건 아닌지란 우려에 다음날부터는 혼자의 시간을 조용히 보낼수 있게 배려도 해주셨습니다.매일 새벽에 느끼는 상쾌한 공기 ( 알밤오름에서 불어오는 힘찬기운이 느껴지는)와 달빛 , 별빛정말로 좋았습니다.주신 고사리와 톳도 맛있게 먹고...함덕과 김녕 해수욕장에서 멋진 바다른 본 후10분 거리의 숙소로 돌아오면 시원한 산바람 !이런 호사를 누려도 되나란 행복한 고민 .이번 가을이나 내년 봄에  또 와서 진정한 힐링의시간을 보내고 싶은 마음이 간절합니다.일일이 좋은 점을 다 열거하지 못해 죄송할뿐 !사장님 내외분 감사합니다.알콩달콩 하시더라도 서로 감싸시면서 더 행복하게 살고 계세요 .다음 기회에 꼭 또 뵙겠습니다.",2020년 6월,100
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,28일동안 제주 조천 알밤하우스에서 행복한 버킷리스트를 만들고 왔습니다 알밤오름이 뒤에있어서 공기도 좋구조용한게 넘 좋았어요 사는동안 불편한거 없이 잘 지냈습니다 조용한 곳을 찾고 싶다면 여기 알밤오름하우스로,2023년 10월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,잠시 머무른 숙소 이지만 좋은 추억을 많이 남기고 깨끗한 공기 마시고 건강히 떠났습니다. 호스트님께서 건강한 약물을 챙겨 주시고 세세히 신경 써주셔서 만족스러운 경험 이였습니다.,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,근처에 오름이 있어서 좋았습니다. 관리하시는 분이 약초를 끓인 물도 제공해 주시고 고사리 나물 캐기 등 다양한 체험활동을 하게 해주셔서 고마웠습니다. 2주동안 잘 쉬다 갑니다.,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,어쩌다보니 저녁 8시 넘겨 체크인하게 되었는데 친절하게 잘 맞아주셨습니다. 추측하기로는 이 방이 빈 시간이 조금 있었는지 집이 빨리 따뜻해지지 않아 안좋은 숙소를 잡았나 후회했었습니다. 하지만 한두시간 있다보니 방이 뜨끈뜨끈해졌고 다른 장점들이 눈에 들어오더군요 숙소가 넓고 식기구도 많이 구비되어있었습니다. 그리고 이불이 다 하얘서 깨끗한 기분이 들었어요. 그리고 한라봉같은 큰 과일도 여러개 주시고 개다래 다래 돌복숭 원액 등 여러가지 너무나도 잘 챙겨주셨어요. 어머니가 너무나도 만족하셔서 이 숙소 잘 잡았다고 칭찬 많이 하셨습니다. 다만 목욕시에는 보일러 목욕으로 꼭 돌리시고 다른 어떤 후기와 마찬가지로 와이파이는 인터넷연결이 안되는것 같으니 참고하세요! 저는 5박 6일 잘 지내고 갑니다! ,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,4일간의 혼자  휴가중산간에서의 맑고 쾌적한 공기가 최고였습니다아침 저녁으로 들려오는 새소리도 듣기  좋았읍니다,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"집을 2채 빌려서 동생네 가족이랑 2주동안 잘 쉬다 갑니다.  펜션을 관리해 주시는 분께서 아주 친절하시고 주위의 농작물도 주셔서 감사했습니다.  또, 고사리나물 채집과 같은 체험활동을 하게 해주시고 몸에 좋은 약초 달인 물도 주셔서 좋았습니다.",2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,일주일간 편하게 쉬었다 갑니다.사장님이 일단 너무 친전하셔서 불편한 점 없이 지냈습니다. ,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,평소 조금 예민한 편이어서 조용한 곳을 선호 하는데요 알밤오름 펜션은 알밤오름 바로 옆에 있어서 새소리 귀뚜라미소리가 마음을 편하게 해줘서 잠을 잘 잤습니다 공기도 좋고 조용하고 시내하고 멀지도 않아서 여러가지로 마음에 드는 곳 입니다  첫날 정화조 모터소리로 문제가 있었지만 사장님께서 잘 해결해 주시고 버섯달인 약물도 주셔서 기분좋은 시간이 됐습니다가격대비 가성비가 좋은 곳 입니다아쉬운 점이 있다면 실내에 거울이 없어서 조금 불편 했던 거 말고는 전체적으로 무난했고 개인적으로 백점 만점에 90십점 드립니다,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,제주9박10일여행중 6박을 이곳에서 지냈어요. 방이 별도로 있어서 아이들 재우고 개인적인 일은 거실겸 부엌에서 했어요. 작은평수이지만 아이2과 성인2이 잘 지냈고요. 근처에 체험할곳과 볼 곳이 많아서 매일 나가놀았어요. 사장님께서 달인물과 매실액기스를 커다란 한병에 담아주셔서 있는동안 쥬스대신 잘 먹었고요. 귤도 한바구니 주셔서 간식으로 잘 먹었어요. 집도 깨끗하게 관리되어있어서 더 좋았어요. 가격도 저렴하고 느무좋았습니다. ,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,감사합니다너무즐겁게 편안하게한달을 보내고왔습니다개별동으로 되어있어 더욱더 편안하게지낼수있었어요다만아숴웠던거식탁이나 쇼파가있었으면더욱좋을거같아요주인분도깔끔하게주변도정리하시고몸에좋은다린물도주셨어요오래기억될 조천에한달이였어요,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,7박8일 제주 오름이품은 하우스 4가족이 머물기에 딱 좋은곳이었어요.숙소도깨끗했구요주인아저씨도 친절하시구요. 냉장고에 몸에좋은약재들로 끓인물도2리터 2병과웰컴과일바구니에 있었어요 독채라 조용하고 잘관리된 숙소여서 편히쉬다왔어요 가격도 만족입니다.,2023년 3월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,"한 달살이 했는데 제일 좋은 점은 주변에 오름이 많아 하루에 한 오름씩 올랐어요.검은오름, 우진제비오름, 것구리오름, 바농오름, 골체오름, 안세미오름, 성불오름 등등.요즘 뜨는 '비밀의 숲'과 거슨세미오름 등이요. 오름 오르다 답답하면 함덕해변이나 월정해변 갔어요.  세화5일장도 가까운 편이구요.자가용이 필수이고, 조용한 독채입니다.",2022년 1월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,집 바로 앞 주차가 가능해서 좋았어요~ 세탁기도 여러대있어 빨래하는데 문제 없었고 사장님도 매일 매일 관리하시는 것 같아요. 동쪽 관광지 다니기에도 위치 좋습니다!,2022년 1월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,집이 독채라서 아늑하고 사생활 보장이 잘 됩니다.조용하고 한적해서 좋구요.  대신 자차가 있어야 해요.침구도 시설도 깨끗해요.화장실에만 거울이 있는데 방이나 거실에도 거울이 있었으면 좋겠어요.  공용세탁실에 귤을 상자째 놓아 자유롭게 갖다 먹을 수 있었어요.약초 달인 물 2병과 매실 1병도 주셔서 좋았습니다.,2022년 1월,80
[친환경 숙소] [제주/조천] 제주 자연을 즐길 수 있는 풍경명소 알밤오름하우스,성인 2명 5박 6일 동안 편안하게 지냈습니다자차로 시내?에서 10분정도 걸리는 거리여서 오고 가는 시간이 걸렸지만 공기가 좋은 장점이 있습니다돌아오기 이틀전 하얀 강아지를 입양하셔서 가시면 귀여운 강아지와도 놀 수 있어요 ㅎㅎ,2021년 8월,80
