이름,별점,태그,링크,리뷰수,리뷰내용,리뷰날짜,리뷰별점,리뷰태그
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.11,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.11,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.11,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.11,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.10,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,걷는 내내 감사했던 길,2016.11.10,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,비자림에서...,2016.11.09,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,2015.03 혼자서 산책하기 좋은 비자림!,2016.11.09,4,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,폭염 속 지친 여행자의 마음을 달래주는 숲길,2016.11.09,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,"비자림, 건강해지는 산책길.",2016.11.08,4,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,아빠와 아들의 뒷모습이 포근한 비자림하고 넘나 어울리죠?,2016.11.07,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,제주에는 바다가 전부인줄 알았는데 아룸다운 숲길이 많았어요. 숲의 요정들이 살것같은 비자림!,2016.11.06,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,자연을 느끼기 좋은 비자림💋,2016.11.06,3,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,10월의 비자림을 거닐다..,2016.11.06,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,피톤치트 가득한 산책길,2016.11.06,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,슬슬 산책하며 힐링하기 딱 좋은 비자림입니다.,2016.11.06,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,숲속의 큰 나무 아래 나의 고민들은 너무나 작아졌다,2016.11.06,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,전하지 못한 선물,2016.11.06,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,"바닥이 붉은 화산송이로 덮혀있어요!
사각사각 밟는느낌, 사방의 아름다운 숲들이 지친 내몸을 쉬게해주지요!",2016.11.06,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.05,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.04,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.03,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.11.01,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.10.04,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,"다양하게 뻗은 가지와 크기에 반한 비자림
평지로 되어있고 길도 잘 정돈되어 정말 걷기도 좋았고 힐링됐어요",2016.09.30,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,"비자림 A코스를 힐링하며 걷다.
도심속에서 벗어나 맑은공기를 마음껏 마셨다.
숲속을 걸으니, 동요를 흥얼 흥얼 ♪

숲속을 걸어요. 산새들이 속삭이는 길 ~",2016.09.27,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.09.27,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,,2016.09.20,5,[]
비자림,5,#걷기/등산 #아이 #흐림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2,219,모든사람들이 좋아하는 곳이죠~ 호불호가 안갈리는 곳 비자림에다녀왔어요. 덕분에 힐링여행이 되었네요!,2016.09.15,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,제주도를 특별히 좋아하는 우리가족 계절마다 제주도 가서 물소리가 시원하고 평화롭기 그지없는 천지연폭포는 우리가족의 최애여행지이다.,2023.12.13,5,"['##모먼츠인제주 #', '##제주', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,자연의 아름다움 천지연폭포 너무 멋있는 곳이였어요! 마음속에 있던 답답함들이 사라지는거 같았어요!,2023.12.10,5,"['#천지연폭포', '#자연', '#웅장함']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,친구와 우정 여행 ^^,2023.12.08,5,"['#모먼츠인제주', '#제주', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"제주도 여행의 마지막 날, 우연하게 들린 숨막히게 아름다운 천지연 폭포에서의 순간을 담은 사진입니다. 물이 간직한 자연의 아름다움과 멀리서 들리는 폭포의 소리가 녹아있는 특별한 순간이었어요. 제주의 청정한 자연을 느낄 수 있었던 소중한 시간이었습니다.",2023.12.07,5,"['#모먼츠인제주', '#제주', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"아버지 칠순에 간 저희 가족사진입니다. 10년 만에 간 저희 아버지, 어머니와 즐거운 시간을 보내서 좋았구요. 앞으로 저희 행복하게 지내도록 이사진을 보시는 분들 기도해주세요^^",2023.12.06,5,"['##가족', '#칠순', '#사랑']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,야간천지연폭포는 절경 그자체,2023.12.04,5,"['#모먼츠인제주', '#제주', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,내 막내 동생 군대가기전에 제주도로 여행갔어요 보트도 타고 돌하르방과 사진도찍고 천지연 폭포 구경하고 행복한시간을보냈어요 내동생 지금 군대에 있답니다 군대 생활잘하고 씩씩한남자가 되서 돌아오면 좋겠어요 또 제주도 여행가서 좋은 추억 쌓자,2023.11.25,5,"['#행복', '#제주의향기', '#돌하르방']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,천지역 폭포가는 길. 제주의 폭포 중 접근성이 제일 좋아서 방문할 때마다 편하게 가는 곳,2023.11.24,5,"['#천지연', '#폭포', '#제주폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,천지연 폭포에서,2023.11.22,5,"['#모먼츠인제주', '#제주', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,2023년 6월 20일 천지연 폭포에서 저와 우리 가족 모두에게 너무나도 감사했던 훌륭한 분들이 계서서 글을 올립니다. 부모님과 폭포 관광을 마치고 돌아오늘 길에 돌다리에서 제가 실수로 휴대폰을 떨어뜨렸습니다. 떨어뜨린 돌다리 주변에서 휴대폰을 아무리 찾아봐도 찾을 수가 없어서 너무 막막했었는데 마침 지나가던 관리자 분이 계서서 그분께 부탁을 드렸습니다. 관리자 분께서 아무런 불평도 안하시고 친절하게 같이 휴대폰을 찾아 주셨는데 못찾아서 잠수부 한분을 불러 주셨고 그분도 불평한번 안하시고 차가운 폭포 밑에 들어가시기 까지 하면서 결국에 휴대폰을 찾아 주셨습니다. 휴대폰 산지 얼마 되지도 않았고 무엇보다 휴대폰 안에 오랜만에 부모님 모시고 여행하면서 찍은 사진들이 다 날아가게 될까봐 마음이 아팠는데 찾아주신 휴대폰도 너무 멀쩡하고 고장난곳 하나 없었습니다. 뭐라도 사례를 해드리고 싶었는데 극구 사양하셔서 오히려 폐가 될까봐 그냥 감사한 마음만 가지고 부모님과 여행을 잘 마치고 돌아 왔습니다. 다시 한번 큰 도움을 주신 관리자분과 잠수부 님께 감사의 말씀 전해 드립니다.,2023.06.24,5,"['#여름', '#힐링', '#걷기']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"18살 인생 처음으로 비행기를 타고 제주도로 부모님이랑 여행 다녀왔다! 코로나로 인해서 학창시절의 체험학습,수학여행,졸업식등 다 못하게되어서 추억이 없었는데 행복한 추억이 추가되었다",2022.03.23,5,"['#행복', '#힐링', '#제주도사랑해']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,나른한 오후 천지연 걸어볼까요?,2021.03.09,5,"['#친구', '#천지연', '#가족']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,나른한 오후에 천지연 걸어볼까요?,2021.03.09,5,"['#천지연', '#가족', '#애인 친구']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,멋있는 풍경을 담고싶은 모두의 같은마음으로 차례차례 줄서서 사진을 찍고있는 방문자의 모습은 폭포만큼이나 멋졌습니다 드디어 제차례가되어 사진을찍고있는데 그 곳에 계신 사진기사분이 뒷분들을 불러들여 저희를 밀어내고 사진을찍는데 몹시 언짢았습니다 그 분의 사유지도 아니고 길게 줄섰는데 쫓겨나듯 나왔네요,2020.08.16,2,"['## 천지연#사진기사님#나빠요', '#가족', '#힐링']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,가족들과 함께 시원하고 멋진 풍경을 감상했어요,2019.09.08,5,"['##제주가을 #천지연폭포', '##가족여해', '##가족']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,제주도 가족여행 중 천지연 폭포,2019.05.21,5,"['#5월엔제주', '#제주도', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#마음 맞는 직장동료들과 제주도로 아무 계획없이 일탈여행~~,2018.11.10,5,['#마음']
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"#제주 #천지연폭포 #어반스케치 #여행스케치
폭포에 아름다운 무지개도 보였습니다.",2018.11.08,5,"['#제주', '#천지연폭포', '#어반스케치']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#제주여행 #제주가을 #천지연폭포 #visitjeju #시아버님 #며느리 #서로찍어주기 #우리아버님최고 #며느리사진기사시아버님 #이렇게추억이쌓이구요 #행복한며느리 #제주도는사랑입니다,2018.10.14,5,"['#제주여행', '#제주가을', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#여름 #천지연 #바람솔솔,2018.07.28,5,"['#여름', '#천지연', '#바람솔솔']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,조카들과함꺼,2018.07.21,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"Operating Hours 09:00-22:00 (Last admission 21:20) Admission Fees Individual: Adults 2,000 won",2018.07.20,3,"['#Summer', '#Walking', '#Colleagues']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연폭포 여행토퍼 무료대여 #포토존 가랜드 #워라밸 #함께여서행복한우리,2018.06.14,5,"['#천지연폭포', '#포토존', '#워라밸']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연야외공연장 #오솔길 #천지연여행토퍼무료대여 #오늘도행복하자 #예쁜 친구들 #워라밸 #함께 있어 행복한 친구들 #이마음변치않길#언제나 웃으면서 #행복한 하루 #보람찬 하루 #예쁜 꽃,2018.06.14,5,"['#천지연야외공연장', '#오솔길', '#천지연여행토퍼무료대여']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연폭포 # 여행토퍼 무료대여 #워라밸친구들 #오늘도 행복하자 #빛나는 오늘 #블링블링 천지연 #함께한 친구들 #소소한 일상이 주는 행복 #따뜻한 말 한마디 #사랑스런 친구들 #오늘도 화이팅,2018.06.14,5,"['#천지연폭포', '#워라밸친구들', '#오늘도']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연폭포 돌하르방#여행토퍼#오늘도행복하자#함께여서 행복한친구들,2018.06.13,5,"['#천지연폭포', '#여행토퍼', '#오늘도행복하자']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연폭포 징검다리에서 친구들과 함께 # 여행토퍼# 함께여서 행복해 #사랑스런 친구들,2018.06.13,5,"['#천지연폭포', '#사랑스런']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#너랑나랑 우리 둘이 #함께여서 행복해#항상 웃으면서 지내자,2018.06.13,5,"['#너랑나랑', '#함께여서', '#항상']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#워라밸친구들#함께한모든날이좋았다#블링블링천지연#빛나는오늘,2018.06.13,5,"['#워라밸친구들', '#함께한모든날이좋았다', '#블링블링천지연']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#워라밸친구들#예쁜친구들#항상행복하자#지금 현재#만나는친구,2018.06.13,5,"['#워라밸친구들', '#예쁜친구들', '#항상행복하자']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지욘폭포 #너랑너랑#워라밸친구들#함께한친구들#여행토퍼,2018.06.13,5,"['#천지욘폭포', '#너랑너랑', '#워라밸친구들']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,,2018.06.13,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,,2018.06.13,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,파란하늘#푸른천지연#그리고#너와나,2018.06.08,5,"['#푸른천지연', '#그리고', '#너와나']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,천지연폭포#삼복상다리건너#야외공연장가기전,2018.06.08,5,"['#삼복상다리건너', '#야외공연장가기전']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,천지연폭포#야외공연장,2018.06.08,5,['#야외공연장']
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,천지연폭포#오솔길#너랑나랑우리둘이,2018.06.08,5,"['#오솔길', '#너랑나랑우리둘이']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,천지연폭포#푸른하늘#그리고#너와나,2018.06.08,5,"['#푸른하늘', '#그리고', '#너와나']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,천연사후#천지연에서 활쏘기시합#숙종#천지연폭포,2018.06.08,5,"['#천지연에서', '#숙종', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,가족여행으로 꼭 아이들 데리고 방문해보고싶었던 추억의 장소. 20년전에도 그랬고 지금도 그랬고 멋있고 좋다.,2018.06.06,5,"['#봄', '#힐링', '#가족여행']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,어릴때 천지연폭포 방문한적 있는데 너무 멋잇고 시원했어요 폭포볼수있는곳이 많이 없어서 제주도에서 보는 폭포 모습이 너무 인상깊었습니다. 다시한번 가보고싶은곳이에요,2018.06.02,5,"['#여름', '#걷기', '#가족']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연폭포 #가랜더 #여행토퍼,2018.06.01,5,"['#천지연폭포', '#가랜더', '#여행토퍼']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"#여항용 토퍼
#천지연폭포
#아기자기
#시원",2018.05.25,5,"['#여항용', '#천지연폭포', '#아기자기']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연폭포 #여행토퍼 #대여중 #기분좋은문구 #언제나반짝반짝 #빛나길,2018.05.25,5,"['#천지연폭포', '#여행토퍼', '#대여중']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연폭포 에서 #예행토퍼 대여중!!,2018.05.17,5,"['#천지연폭포', '#예행토퍼']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"산책로를 따라서 걷다가 큰폭포를
만나게된다. 폭포의 장관은 꽤나
훌륭. 외국인들한테도 정평이 나있는듯.",2018.05.17,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,천지연폭포에서 가족과함께,2018.04.21,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연 #천지연폭포 학창시절 수학여행 이후 10년이 넘게 지나서 찾은 천지연은 그 감동이 10배 이상 커졌다. 특히 입구까지 들어가는 길이 참 이쁘고 절벽으로 된 벽면이 압도적이다^^,2018.04.09,5,"['#천지연', '#천지연폭포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"시부모님 모시고 첫여행 5살 아들과 넷이서~
제주도 가보신지 20년이 넘었다는 소리에 왠지 짠한 맘에 남편도없이 저번주에 부랴부랴 예약하고 무작정 제주도로 왔네요.
두분이 서로 챙기시는 모습과 같을 곳을 찍고 있는 모습에 나도모르게 찰칵~근데 근사하네요.먼지모를 뭉클함과~~춥다는 어머니에게 모자를 떼어 씌워주시는 아버님. 두분의 영원한 사랑 응원합니다.
#천지연폭포 #서귀포",2017.12.14,5,"['#천지연폭포', '#서귀포']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"제주의 자연을 제대로 느낄수 있었어요. 맑은 물과 푸르게 물든 산길, 그리고 쏟아지는 폭포. 제주 여행 중 가장 마음 깊이 남은 장소에요. 폭포소리도 시원하고 떨어지는 물도 너무 깨끗해서 마음까지 정화되는 느낌^^* 다음에 제주 갈때 꼭 다시 들릴꺼에요!",2017.12.08,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"정말 추천하는 여행지중에 하나에요 폭포아래 사진 명당은 사람이 많아서 좀 그럴수도 있지만 폭포가는길이 저는 공기도 좋고 물소리도 들려서 정말 좋았어요.
화장실도 깔끔했고 입장료도 저렴해서 서귀포로 가신다면 추천하는 여행지입니다!",2017.12.08,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"천지연폭포가시때 여유럽게 가셔서
새연교건너 새섬도 함께 구경하세요.
나무들의 향기에 기분도 좋아져요.
천지연주차장지나면 서귀포유람선이
있어요. 유람선을 타고 멋진 풍경을
보는것은 신선놀음이 아닐까싶어요.",2017.12.05,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"#가족여행
제주의 아름다움을 엄마와함께 7남매가 함께 했습니다",2017.12.02,5,['#가족여행']
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"# 천지연폭포

엄마와 7남매의 처음 여행제주",2017.12.02,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"제주 하면 천지연 폭포
관람료가 아깝지 않은 코스
새들도 오리도 볼수 있고
물 많을때 가야 더 장관이에요.
신이 만들었다는 이야기가 전해지는 것처럼 아름다운 곳",2017.12.02,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,"난대림과 무태장어의 북한계선등의 이유로 천연기념물로 지정된 천지연폭포이다.
#천지연폭포 #무테장어 #난대림 #담팔수자생지",2017.11.28,5,"['#천지연폭포', '#무테장어', '#난대림']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,폭포의 모습을 보면 볼수록 마음이 트이는 것 같습니다!,2017.11.28,5,[]
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#제주관광 첫날 #천지연 폭포 에서 힐링하고 왔어요.,2017.11.07,5,"['#제주관광', '#천지연']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#가족들과#천지연폭포#두루미만남#추억만들기,2017.11.06,5,"['#가족들과', '#천지연폭포', '#두루미만남']"
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,#천지연폭포,2017.11.04,5,['#천지연폭포']
천지연폭포,5,#폭포 #밤 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2,210,폭포속으로..,2017.11.04,5,[]
